order_detail_id,order_id,product_id,quantity,discount
10336,6267,20,2,0.0
10337,6267,51,1,5.0
10338,6268,43,1,5.0
10339,6269,46,1,0.0
10340,6269,40,4,0.0
10341,6270,50,3,0.0
10342,6270,18,1,5.0
10343,6270,40,5,0.0
10344,6271,44,1,15.0
10345,6271,50,1,5.0
10346,6272,60,2,0.0
10347,6273,20,5,15.0
10348,6273,55,1,5.0
10349,6273,41,1,15.0
10350,6274,39,2,0.0
10351,6274,13,2,15.0
10352,6274,15,3,10.0
10353,6275,10,1,10.0
10354,6276,60,5,10.0
10355,6277,10,5,0.0
10356,6277,11,2,0.0
10357,6278,19,1,10.0
10358,6279,1,2,0.0
10359,6279,47,1,5.0
10360,6280,51,3,10.0
10361,6280,30,1,0.0
10362,6280,54,2,5.0
10363,6281,53,1,0.0
10364,6281,9,3,10.0
10365,6282,31,1,10.0
10366,6283,4,2,10.0
10367,6283,31,1,10.0
10368,6284,10,2,5.0
10369,6285,5,2,5.0
10370,6285,16,4,0.0
10371,6286,46,1,5.0
10372,6287,24,3,5.0
10373,6287,7,2,0.0
10374,6288,45,3,15.0
10375,6288,6,3,0.0
10376,6289,31,1,5.0
10377,6290,46,5,20.0
10378,6291,41,1,10.0
10379,6291,18,2,0.0
10380,6291,52,2,5.0
10381,6292,41,3,5.0
10382,6292,4,1,10.0
10383,6293,46,2,20.0
10384,6294,14,2,0.0
10385,6294,5,1,15.0
10386,6295,2,4,10.0
10387,6296,18,1,10.0
10388,6297,45,1,10.0
10389,6298,52,3,10.0
10390,6299,43,1,10.0
10391,6299,39,1,5.0
10392,6299,14,1,5.0
10393,6300,12,1,5.0
10394,6300,15,1,10.0
10395,6301,50,1,5.0
10396,6301,18,1,0.0
10397,6302,2,1,5.0
10398,6302,35,2,5.0
10399,6303,11,2,10.0
10400,6303,17,3,10.0
10401,6304,29,3,0.0
10402,6305,57,1,5.0
10403,6306,30,3,20.0
10404,6307,40,3,10.0
10405,6308,21,1,15.0
10406,6309,46,1,0.0
10407,6309,33,1,10.0
10408,6310,35,2,15.0
10409,6311,23,1,10.0
10410,6312,20,2,5.0
10411,6312,31,1,15.0
10412,6313,28,1,5.0
10413,6313,36,3,10.0
10414,6314,50,3,15.0
10415,6315,4,1,0.0
10416,6315,11,3,0.0
10417,6315,38,1,0.0
10418,6316,7,1,0.0
10419,6317,23,1,0.0
10420,6318,18,5,10.0
10421,6319,34,4,10.0
10422,6320,60,3,5.0
10423,6321,49,1,10.0
10424,6321,9,3,15.0
10425,6322,31,5,5.0
10426,6322,25,2,0.0
10427,6323,26,2,5.0
10428,6323,8,3,5.0
10429,6324,55,3,10.0
10430,6325,23,1,5.0
10431,6326,56,1,10.0
10432,6327,60,2,15.0
10433,6328,58,1,10.0
10434,6329,57,1,10.0
10435,6330,12,1,5.0
10436,6331,16,3,15.0
10437,6332,14,1,5.0
10438,6332,6,1,10.0
10439,6333,39,1,0.0
10440,6333,30,1,5.0
10441,6334,16,1,0.0
10442,6335,35,1,0.0
10443,6335,47,1,15.0
10444,6336,59,3,15.0
10445,6337,42,1,15.0
10446,6337,36,2,15.0
10447,6338,46,3,0.0
10448,6339,46,3,10.0
10449,6339,47,1,0.0
10450,6339,6,1,5.0
10451,6340,54,4,0.0
10452,6340,32,1,15.0
10453,6340,37,4,0.0
10454,6341,17,1,10.0
10455,6341,42,3,5.0
10456,6341,11,2,5.0
10457,6342,21,1,0.0
10458,6343,11,1,0.0
10459,6343,49,2,0.0
10460,6343,47,1,5.0
10461,6343,31,2,5.0
10462,6344,17,1,5.0
10463,6345,17,1,0.0
10464,6345,26,1,10.0
10465,6346,22,1,0.0
10466,6347,17,1,15.0
10467,6348,45,1,5.0
10468,6349,30,2,20.0
10469,6350,42,3,10.0
10470,6350,18,1,5.0
10471,6351,23,3,15.0
10472,6351,25,3,0.0
10473,6351,1,5,5.0
10474,6352,11,2,5.0
10475,6352,58,1,10.0
10476,6353,1,1,5.0
10477,6354,46,1,5.0
10478,6354,19,2,5.0
10479,6355,57,3,0.0
10480,6356,15,3,5.0
10481,6357,20,4,10.0
10482,6357,40,1,10.0
10483,6357,25,4,5.0
10484,6357,57,1,10.0
10485,6358,21,1,10.0
10486,6359,60,1,15.0
10487,6359,50,1,5.0
10488,6360,10,3,15.0
10489,6361,41,3,15.0
10490,6361,43,2,5.0
10491,6362,44,1,5.0
10492,6363,18,1,15.0
10493,6363,6,1,15.0
10494,6364,11,3,5.0
10495,6365,7,2,10.0
10496,6366,37,5,10.0
10497,6367,54,2,0.0
10498,6367,22,1,10.0
10499,6368,24,1,10.0
10500,6368,31,1,5.0
10501,6369,46,3,0.0
10502,6370,47,2,10.0
10503,6370,36,2,0.0
10504,6371,44,1,0.0
10505,6371,41,2,0.0
10506,6372,55,3,5.0
10507,6373,16,1,10.0
10508,6373,42,1,10.0
10509,6374,21,1,10.0
10510,6375,39,1,10.0
10511,6376,33,1,0.0
10512,6376,56,1,5.0
10513,6377,40,1,10.0
10514,6377,30,3,5.0
10515,6378,12,1,0.0
10516,6378,41,3,10.0
10517,6379,50,1,0.0
10518,6379,16,2,15.0
10519,6379,30,1,5.0
10520,6380,26,1,20.0
10521,6381,56,1,15.0
10522,6381,37,1,20.0
10523,6382,17,1,5.0
10524,6382,2,2,5.0
10525,6383,25,3,0.0
10526,6384,14,3,5.0
10527,6385,34,1,20.0
10528,6385,32,2,0.0
10529,6385,30,1,15.0
10530,6386,43,1,15.0
10531,6387,15,1,15.0
10532,6387,22,1,0.0
10533,6387,25,1,10.0
10534,6387,26,1,20.0
10535,6388,51,1,15.0
10536,6389,12,1,10.0
10537,6390,4,2,10.0
10538,6390,59,1,0.0
10539,6391,30,1,5.0
10540,6392,53,1,0.0
10541,6392,44,1,5.0
10542,6393,49,1,15.0
10543,6393,25,2,5.0
10544,6394,6,1,5.0
10545,6394,42,3,0.0
10546,6395,58,1,0.0
10547,6395,20,1,15.0
10548,6396,43,2,10.0
10549,6396,49,1,5.0
10550,6396,42,2,15.0
10551,6397,28,5,15.0
10552,6397,18,2,15.0
10553,6398,31,1,0.0
10554,6398,52,1,10.0
10555,6398,30,4,15.0
10556,6399,41,3,10.0
10557,6400,16,1,10.0
10558,6400,28,2,5.0
10559,6401,43,5,10.0
10560,6402,33,1,5.0
10561,6403,7,3,10.0
10562,6404,48,1,5.0
10563,6404,56,2,20.0
10564,6405,8,2,5.0
10565,6405,59,5,10.0
10566,6406,49,3,10.0
10567,6406,29,4,15.0
10568,6407,12,1,5.0
10569,6407,14,1,0.0
10570,6408,6,1,0.0
10571,6408,55,4,15.0
10572,6409,8,1,5.0
10573,6410,46,1,15.0
10574,6411,3,1,0.0
10575,6412,59,3,5.0
10576,6413,43,1,15.0
10577,6414,33,1,20.0
10578,6415,26,1,10.0
10579,6416,31,4,20.0
10580,6417,49,1,0.0
10581,6417,48,1,0.0
10582,6418,26,1,0.0
10583,6419,17,1,5.0
10584,6420,37,1,0.0
10585,6421,38,1,15.0
10586,6421,29,1,0.0
10587,6422,46,1,5.0
10588,6423,19,2,5.0
10589,6423,21,1,20.0
10590,6423,49,1,0.0
10591,6423,53,1,5.0
10592,6424,43,2,5.0
10593,6425,47,2,0.0
10594,6425,41,2,15.0
10595,6426,54,1,20.0
10596,6426,29,1,5.0
10597,6426,31,3,0.0
10598,6427,41,2,10.0
10599,6428,21,3,0.0
10600,6428,13,3,0.0
10601,6428,26,1,0.0
10602,6429,57,2,10.0
10603,6430,9,1,15.0
10604,6430,23,1,0.0
10605,6431,46,3,0.0
10606,6432,1,1,15.0
10607,6432,46,2,0.0
10608,6433,27,2,0.0
10609,6433,13,1,0.0
10610,6434,53,1,5.0
10611,6434,56,2,5.0
10612,6434,26,2,15.0
10613,6434,22,2,0.0
10614,6435,47,2,15.0
10615,6435,37,2,15.0
10616,6436,41,3,5.0
10617,6437,48,1,10.0
10618,6438,56,2,15.0
10619,6438,44,1,5.0
10620,6439,15,1,15.0
10621,6440,53,1,5.0
10622,6441,5,2,10.0
10623,6441,19,4,20.0
10624,6441,3,2,0.0
10625,6442,2,2,0.0
10626,6443,26,1,5.0
10627,6443,53,2,10.0
10628,6443,16,1,10.0
10629,6444,47,1,0.0
10630,6444,50,3,5.0
10631,6445,52,2,10.0
10632,6445,19,1,10.0
10633,6446,51,2,5.0
10634,6446,32,1,5.0
10635,6447,46,2,5.0
10636,6447,33,2,0.0
10637,6447,23,1,10.0
10638,6448,4,5,10.0
10639,6449,60,2,15.0
10640,6450,52,4,5.0
10641,6451,17,1,10.0
10642,6452,3,1,10.0
10643,6453,35,1,10.0
10644,6454,60,1,0.0
10645,6455,36,1,5.0
10646,6455,3,1,5.0
10647,6455,27,1,15.0
10648,6456,35,2,10.0
10649,6457,35,1,5.0
10650,6457,36,1,20.0
10651,6457,59,1,10.0
10652,6458,36,5,15.0
10653,6459,41,1,5.0
10654,6459,19,2,0.0
10655,6460,37,3,0.0
10656,6460,11,1,0.0
10657,6461,29,2,10.0
10658,6461,48,1,5.0
10659,6461,57,1,10.0
10660,6461,49,1,10.0
10661,6462,28,5,5.0
10662,6463,28,3,20.0
10663,6463,19,1,0.0
10664,6463,44,2,0.0
10665,6463,21,1,10.0
10666,6464,20,5,5.0
10667,6464,46,2,10.0
10668,6465,47,2,10.0
10669,6465,26,1,10.0
10670,6465,11,1,10.0
10671,6465,59,2,15.0
10672,6466,5,4,15.0
10673,6467,44,4,10.0
10674,6468,21,1,10.0
10675,6468,13,1,15.0
10676,6469,44,1,15.0
10677,6470,22,1,10.0
10678,6471,31,1,20.0
10679,6472,55,2,20.0
10680,6473,23,1,0.0
10681,6474,23,1,0.0
10682,6475,3,2,10.0
10683,6476,20,1,10.0
10684,6476,12,1,15.0
10685,6477,18,1,0.0
10686,6478,2,2,15.0
10687,6479,24,1,10.0
10688,6480,55,1,10.0
10689,6480,37,1,15.0
10690,6480,19,1,10.0
10691,6481,9,1,5.0
10692,6482,5,2,0.0
10693,6483,25,1,15.0
10694,6483,11,3,10.0
10695,6483,46,2,5.0
10696,6484,45,3,10.0
10697,6484,31,1,10.0
10698,6485,12,3,5.0
10699,6486,1,1,15.0
10700,6487,14,1,5.0
10701,6488,49,2,5.0
10702,6489,45,2,10.0
10703,6490,57,1,0.0
10704,6491,25,1,10.0
10705,6492,1,3,5.0
10706,6493,29,1,0.0
10707,6494,47,1,0.0
10708,6495,5,1,15.0
10709,6495,16,1,5.0
10710,6496,54,1,5.0
10711,6497,45,3,5.0
10712,6497,44,2,5.0
10713,6498,51,1,15.0
10714,6499,44,2,0.0
10715,6499,31,1,10.0
10716,6500,34,2,15.0
10717,6500,6,2,5.0
10718,6501,19,1,10.0
10719,6502,3,4,15.0
10720,6502,10,2,10.0
10721,6503,19,3,15.0
10722,6504,5,2,20.0
10723,6504,26,1,0.0
10724,6505,6,2,5.0
10725,6505,55,1,5.0
10726,6505,1,1,15.0
10727,6505,35,1,15.0
10728,6506,49,3,10.0
10729,6506,42,1,5.0
10730,6506,12,1,10.0
10731,6507,60,2,15.0
10732,6507,55,1,0.0
10733,6507,13,2,5.0
10734,6508,49,1,5.0
10735,6508,56,1,10.0
10736,6509,38,1,20.0
10737,6510,38,4,0.0
10738,6511,60,1,0.0
10739,6511,53,1,10.0
10740,6512,47,3,5.0
10741,6513,31,1,15.0
10742,6513,7,2,0.0
10743,6513,50,5,10.0
10744,6514,46,1,5.0
10745,6515,50,3,15.0
10746,6515,3,2,15.0
10747,6515,15,2,10.0
10748,6515,57,1,5.0
10749,6516,60,1,5.0
10750,6517,14,1,15.0
10751,6517,53,2,10.0
10752,6517,9,4,5.0
10753,6518,50,3,0.0
10754,6519,8,1,5.0
10755,6519,30,1,5.0
10756,6520,7,3,5.0
10757,6520,23,1,5.0
10758,6521,6,1,0.0
10759,6521,33,1,5.0
10760,6521,48,1,10.0
10761,6522,29,2,0.0
10762,6523,1,4,0.0
10763,6524,54,1,5.0
10764,6524,41,3,0.0
10765,6525,46,1,15.0
10766,6525,52,1,10.0
10767,6525,43,1,10.0
10768,6526,24,3,20.0
10769,6527,60,1,0.0
10770,6528,30,1,5.0
10771,6529,47,3,20.0
10772,6529,9,3,0.0
10773,6529,5,3,5.0
10774,6530,56,1,0.0
10775,6530,50,1,20.0
10776,6530,1,1,20.0
10777,6531,53,1,0.0
10778,6531,14,4,10.0
10779,6532,52,3,5.0
10780,6532,6,2,0.0
10781,6533,49,2,10.0
10782,6534,50,1,5.0
10783,6535,13,1,5.0
10784,6536,44,3,5.0
10785,6537,50,3,5.0
10786,6538,13,1,0.0
10787,6539,27,2,15.0
10788,6540,35,3,5.0
10789,6541,13,2,0.0
10790,6541,14,1,10.0
10791,6541,10,2,0.0
10792,6542,21,1,5.0
10793,6543,58,2,15.0
10794,6543,31,1,5.0
10795,6544,13,2,0.0
10796,6545,18,1,0.0
10797,6546,43,1,10.0
10798,6547,10,2,0.0
10799,6548,33,3,5.0
10800,6549,42,3,15.0
10801,6549,48,4,0.0
10802,6550,17,1,10.0
10803,6551,34,3,5.0
10804,6552,16,1,0.0
10805,6553,29,1,0.0
10806,6553,27,3,5.0
10807,6553,41,4,5.0
10808,6554,57,1,10.0
10809,6555,25,1,15.0
10810,6555,58,1,0.0
10811,6556,3,2,0.0
10812,6557,20,2,0.0
10813,6557,37,1,10.0
10814,6557,21,4,0.0
10815,6558,6,3,0.0
10816,6559,2,1,15.0
10817,6560,18,1,0.0
10818,6560,47,3,0.0
10819,6561,13,3,5.0
10820,6562,47,1,0.0
10821,6562,3,3,0.0
10822,6563,54,2,0.0
10823,6563,21,1,10.0
10824,6564,20,4,10.0
10825,6564,35,2,20.0
10826,6565,43,1,5.0
10827,6566,18,1,5.0
10828,6567,10,1,5.0
10829,6567,11,2,5.0
10830,6567,57,2,5.0
10831,6568,48,2,15.0
10832,6569,2,2,5.0
10833,6569,32,3,0.0
10834,6570,26,1,0.0
10835,6570,7,3,0.0
10836,6571,2,4,0.0
10837,6571,10,1,0.0
10838,6572,40,1,0.0
10839,6573,27,1,5.0
10840,6574,6,2,5.0
10841,6575,28,3,15.0
10842,6576,49,2,5.0
10843,6577,30,1,5.0
10844,6578,7,2,10.0
10845,6579,21,3,0.0
10846,6579,42,1,0.0
10847,6580,50,1,10.0
10848,6581,33,2,5.0
10849,6582,60,3,10.0
10850,6582,4,2,5.0
10851,6582,37,3,15.0
10852,6583,56,2,10.0
10853,6583,49,1,0.0
10854,6583,26,3,5.0
10855,6583,12,1,15.0
10856,6584,10,1,10.0
10857,6584,43,1,0.0
10858,6585,48,1,5.0
10859,6585,56,3,10.0
10860,6586,30,5,10.0
10861,6587,36,2,10.0
10862,6587,21,1,5.0
10863,6588,35,2,5.0
10864,6588,40,2,10.0
10865,6588,38,3,0.0
10866,6589,30,2,0.0
10867,6589,41,2,15.0
10868,6589,45,3,10.0
10869,6590,51,1,10.0
10870,6591,4,1,0.0
10871,6591,5,3,5.0
10872,6592,13,2,0.0
10873,6592,39,1,15.0
10874,6592,6,2,15.0
10875,6593,7,2,5.0
10876,6594,33,1,5.0
10877,6595,44,2,15.0
10878,6596,37,1,5.0
10879,6597,34,1,0.0
10880,6598,60,2,5.0
10881,6599,46,2,0.0
10882,6600,24,1,0.0
10883,6600,38,5,10.0
10884,6600,42,5,10.0
10885,6601,19,2,0.0
10886,6601,48,1,15.0
10887,6602,11,4,20.0
10888,6602,56,2,10.0
10889,6603,57,1,10.0
10890,6603,6,3,10.0
10891,6604,45,2,15.0
10892,6605,14,2,0.0
10893,6606,52,1,0.0
10894,6607,27,1,5.0
10895,6608,20,4,0.0
10896,6609,39,1,10.0
10897,6610,42,1,10.0
10898,6611,34,1,5.0
10899,6612,20,3,15.0
10900,6612,2,4,10.0
10901,6612,49,1,0.0
10902,6613,57,1,15.0
10903,6614,17,1,0.0
10904,6615,23,2,10.0
10905,6616,33,2,0.0
10906,6617,15,3,0.0
10907,6617,9,1,10.0
10908,6618,55,3,15.0
10909,6619,35,2,15.0
10910,6619,17,1,15.0
10911,6620,31,2,10.0
10912,6621,33,2,5.0
10913,6622,18,1,5.0
10914,6622,44,1,10.0
10915,6623,58,2,0.0
10916,6623,32,1,5.0
10917,6623,39,1,5.0
10918,6623,8,4,5.0
10919,6624,44,3,0.0
10920,6625,10,1,15.0
10921,6625,45,1,5.0
10922,6626,49,4,0.0
10923,6627,20,1,10.0
10924,6627,33,4,0.0
10925,6628,56,1,15.0
10926,6628,47,1,10.0
10927,6628,29,1,15.0
10928,6629,51,1,10.0
10929,6630,27,4,10.0
10930,6631,12,5,5.0
10931,6632,26,2,5.0
10932,6633,47,1,10.0
10933,6633,20,3,15.0
10934,6633,55,3,10.0
10935,6634,28,1,5.0
10936,6635,27,3,5.0
10937,6636,7,1,15.0
10938,6637,4,4,0.0
10939,6637,33,2,5.0
10940,6637,57,5,10.0
10941,6637,20,2,5.0
10942,6638,57,2,10.0
10943,6639,39,1,5.0
10944,6640,12,2,0.0
10945,6641,24,1,10.0
10946,6642,57,1,5.0
10947,6643,43,2,0.0
10948,6643,4,2,10.0
10949,6644,47,2,5.0
10950,6645,17,1,0.0
10951,6645,34,2,10.0
10952,6646,21,1,0.0
10953,6647,57,3,5.0
10954,6647,21,2,10.0
10955,6648,10,1,0.0
10956,6649,25,2,5.0
10957,6650,30,3,0.0
10958,6651,15,1,5.0
10959,6652,34,3,0.0
10960,6653,45,4,10.0
10961,6654,4,3,5.0
10962,6655,33,1,10.0
10963,6655,49,3,5.0
10964,6655,60,5,10.0
10965,6656,17,2,10.0
10966,6657,21,1,10.0
10967,6657,59,1,0.0
10968,6658,45,1,5.0
10969,6659,5,2,5.0
10970,6659,16,3,10.0
10971,6659,60,3,5.0
10972,6660,29,2,0.0
10973,6660,12,2,20.0
10974,6661,28,1,0.0
10975,6661,9,2,0.0
10976,6662,25,2,20.0
10977,6663,32,1,15.0
10978,6664,53,2,15.0
10979,6665,3,3,5.0
10980,6665,8,1,10.0
10981,6665,11,2,15.0
10982,6666,57,1,0.0
10983,6667,30,1,10.0
10984,6667,54,2,10.0
10985,6668,14,1,15.0
10986,6668,12,1,0.0
10987,6669,5,2,5.0
10988,6669,48,3,15.0
10989,6669,15,1,5.0
10990,6670,54,1,0.0
10991,6671,52,1,5.0
10992,6672,20,1,5.0
10993,6673,45,1,15.0
10994,6674,5,2,5.0
10995,6675,42,4,10.0
10996,6675,32,3,20.0
10997,6675,17,3,0.0
10998,6676,24,1,5.0
10999,6677,55,1,5.0
11000,6678,36,1,0.0
11001,6678,43,1,5.0
11002,6679,32,1,10.0
11003,6679,54,3,5.0
11004,6680,19,4,0.0
11005,6680,22,4,10.0
11006,6681,10,2,5.0
11007,6682,33,1,5.0
11008,6683,46,1,10.0
11009,6684,2,1,0.0
11010,6684,17,1,10.0
11011,6684,45,1,0.0
11012,6685,47,3,0.0
11013,6685,44,4,10.0
11014,6686,13,1,5.0
11015,6687,45,2,5.0
11016,6688,55,1,10.0
11017,6689,45,1,5.0
11018,6690,2,1,15.0
11019,6691,46,1,5.0
11020,6691,18,3,0.0
11021,6691,1,2,5.0
11022,6691,28,2,15.0
11023,6692,16,2,5.0
11024,6693,1,2,10.0
11025,6694,54,1,5.0
11026,6694,50,3,15.0
11027,6695,50,4,15.0
11028,6695,1,5,0.0
11029,6695,16,1,0.0
11030,6696,15,1,15.0
11031,6697,40,1,0.0
11032,6697,10,2,5.0
11033,6698,25,1,10.0
11034,6698,18,2,20.0
11035,6698,19,3,10.0
11036,6699,55,2,5.0
11037,6699,46,5,5.0
11038,6699,27,1,0.0
11039,6699,32,5,15.0
11040,6700,33,2,10.0
11041,6701,16,1,0.0
11042,6701,1,4,10.0
11043,6702,18,1,20.0
11044,6703,12,1,5.0
11045,6703,34,3,15.0
11046,6704,59,2,5.0
11047,6705,30,2,5.0
11048,6705,34,2,20.0
11049,6705,51,2,0.0
11050,6706,49,2,10.0
11051,6707,47,1,0.0
11052,6707,3,2,0.0
11053,6708,55,2,0.0
11054,6709,12,1,15.0
11055,6709,41,2,10.0
11056,6709,60,2,20.0
11057,6710,54,5,10.0
11058,6710,8,1,10.0
11059,6711,52,4,5.0
11060,6712,26,1,15.0
11061,6712,4,1,5.0
11062,6712,28,1,5.0
11063,6713,8,1,5.0
11064,6713,12,3,0.0
11065,6713,49,2,10.0
11066,6714,40,1,0.0
11067,6715,7,4,15.0
11068,6715,18,1,5.0
11069,6716,18,2,15.0
11070,6716,37,3,5.0
11071,6716,7,1,20.0
11072,6717,55,4,10.0
11073,6718,11,2,5.0
11074,6719,16,2,15.0
11075,6720,38,2,5.0
11076,6720,31,5,0.0
11077,6721,27,1,10.0
11078,6722,20,1,5.0
11079,6723,27,1,5.0
11080,6724,12,2,10.0
11081,6725,2,3,10.0
11082,6726,18,1,0.0
11083,6726,8,1,0.0
11084,6726,41,1,5.0
11085,6727,59,1,0.0
11086,6727,41,2,5.0
11087,6728,37,1,0.0
11088,6728,44,4,0.0
11089,6728,34,1,0.0
11090,6729,22,1,10.0
11091,6730,50,2,20.0
11092,6730,40,4,0.0
11093,6731,20,1,10.0
11094,6731,17,1,0.0
11095,6731,8,1,0.0
11096,6732,17,1,20.0
11097,6733,38,2,0.0
11098,6733,29,2,5.0
11099,6733,33,1,0.0
11100,6733,20,1,5.0
11101,6734,41,4,5.0
11102,6734,51,5,0.0
11103,6734,52,2,10.0
11104,6735,17,3,5.0
11105,6736,10,2,10.0
11106,6737,56,2,5.0
11107,6738,15,3,0.0
11108,6738,48,1,10.0
11109,6739,3,3,0.0
11110,6740,18,1,0.0
11111,6741,23,1,5.0
11112,6742,31,3,5.0
11113,6742,41,1,5.0
11114,6743,57,3,15.0
11115,6744,25,1,5.0
11116,6745,38,3,15.0
11117,6745,25,1,5.0
11118,6745,28,2,5.0
11119,6746,35,2,5.0
11120,6746,42,1,20.0
11121,6747,2,2,5.0
11122,6747,25,2,15.0
11123,6748,33,3,20.0
11124,6748,5,1,10.0
11125,6749,58,1,5.0
11126,6750,9,1,20.0
11127,6751,28,1,5.0
11128,6752,23,1,10.0
11129,6753,19,4,10.0
11130,6753,24,3,5.0
11131,6753,29,2,5.0
11132,6754,59,4,10.0
11133,6754,48,2,5.0
11134,6754,22,2,0.0
11135,6754,52,3,5.0
11136,6755,30,3,15.0
11137,6756,5,3,5.0
11138,6756,35,2,10.0
11139,6756,48,4,15.0
11140,6757,8,2,10.0
11141,6757,57,1,0.0
11142,6758,20,1,10.0
11143,6758,54,1,5.0
11144,6759,54,1,10.0
11145,6759,17,1,15.0
11146,6759,53,3,20.0
11147,6760,14,1,5.0
11148,6761,13,1,10.0
11149,6762,24,2,10.0
11150,6763,27,1,0.0
11151,6764,35,5,5.0
11152,6765,59,3,10.0
11153,6766,7,1,10.0
11154,6767,34,3,20.0
11155,6767,25,2,0.0
11156,6768,46,4,20.0
11157,6769,25,2,10.0
11158,6770,13,2,0.0
11159,6771,39,2,5.0
11160,6771,43,1,20.0
11161,6772,60,1,15.0
11162,6773,56,2,5.0
11163,6774,29,2,15.0
11164,6774,42,2,0.0
11165,6774,60,3,10.0
11166,6774,39,4,10.0
11167,6775,53,4,0.0
11168,6775,58,1,5.0
11169,6776,9,1,5.0
11170,6776,47,2,10.0
11171,6777,40,1,10.0
11172,6778,10,2,15.0
11173,6779,11,2,15.0
11174,6780,22,4,5.0
11175,6781,43,1,5.0
11176,6782,60,1,5.0
11177,6782,45,1,0.0
11178,6783,35,1,0.0
11179,6784,39,3,15.0
11180,6785,37,2,20.0
11181,6785,17,5,0.0
11182,6785,25,1,10.0
11183,6786,11,1,0.0
11184,6786,27,2,15.0
11185,6786,16,1,10.0
11186,6787,17,1,5.0
11187,6788,19,1,5.0
11188,6789,53,5,5.0
11189,6790,56,2,10.0
11190,6791,58,2,10.0
11191,6791,40,1,10.0
11192,6791,38,2,15.0
11193,6792,37,1,5.0
11194,6793,31,3,0.0
11195,6794,44,2,15.0
11196,6795,47,1,5.0
11197,6796,8,3,0.0
11198,6796,59,4,15.0
11199,6797,11,2,15.0
11200,6798,23,1,0.0
11201,6798,27,1,5.0
11202,6799,56,1,0.0
11203,6800,27,1,15.0
11204,6801,20,1,5.0
11205,6801,13,2,20.0
11206,6801,30,2,5.0
11207,6801,36,1,10.0
11208,6802,1,3,5.0
11209,6802,13,1,0.0
11210,6802,8,1,5.0
11211,6803,19,1,0.0
11212,6804,16,1,5.0
11213,6804,19,1,5.0
11214,6805,23,1,10.0
11215,6805,2,1,0.0
11216,6805,29,1,5.0
11217,6806,57,2,10.0
11218,6806,19,1,10.0
11219,6806,50,1,5.0
11220,6807,10,1,5.0
11221,6808,20,3,15.0
11222,6809,12,2,0.0
11223,6810,17,4,5.0
11224,6810,52,2,15.0
11225,6811,60,1,0.0
11226,6811,19,2,0.0
11227,6812,21,1,0.0
11228,6812,7,1,10.0
11229,6813,45,3,5.0
11230,6814,52,1,10.0
11231,6815,60,1,0.0
11232,6816,53,2,5.0
11233,6817,54,1,5.0
11234,6818,17,2,20.0
11235,6819,36,2,10.0
11236,6819,43,1,0.0
11237,6820,3,1,15.0
11238,6820,21,2,15.0
11239,6821,40,1,5.0
11240,6822,44,3,0.0
11241,6823,3,2,15.0
11242,6823,39,1,5.0
11243,6823,7,1,5.0
11244,6824,18,2,5.0
11245,6825,16,1,0.0
11246,6826,34,1,10.0
11247,6827,3,3,5.0
11248,6828,41,1,10.0
11249,6829,59,1,5.0
11250,6829,29,1,10.0
11251,6829,35,1,15.0
11252,6830,10,4,5.0
11253,6830,28,3,0.0
11254,6830,25,1,10.0
11255,6831,5,3,0.0
11256,6831,23,2,10.0
11257,6832,29,1,15.0
11258,6832,56,2,10.0
11259,6833,8,1,0.0
11260,6834,7,3,0.0
11261,6834,55,3,5.0
11262,6835,4,1,0.0
11263,6836,15,1,15.0
11264,6836,14,1,0.0
11265,6837,45,2,5.0
11266,6838,33,1,0.0
11267,6839,4,1,15.0
11268,6840,1,1,10.0
11269,6840,7,1,15.0
11270,6840,49,2,0.0
11271,6841,27,2,5.0
11272,6841,40,1,15.0
11273,6842,34,1,10.0
11274,6842,8,2,15.0
11275,6842,44,2,0.0
11276,6842,19,2,15.0
11277,6843,3,2,5.0
11278,6844,36,2,15.0
11279,6845,31,1,5.0
11280,6846,1,1,5.0
11281,6846,20,1,0.0
11282,6846,7,2,5.0
11283,6846,46,3,0.0
11284,6847,43,2,0.0
11285,6848,38,2,10.0
11286,6848,28,3,5.0
11287,6848,58,5,15.0
11288,6849,10,2,15.0
11289,6849,12,1,10.0
11290,6850,50,1,0.0
11291,6850,51,4,10.0
11292,6850,16,1,0.0
11293,6850,28,1,0.0
11294,6851,6,2,10.0
11295,6851,60,2,10.0
11296,6851,4,2,5.0
11297,6851,42,1,10.0
11298,6852,55,3,5.0
11299,6853,39,3,5.0
11300,6853,56,1,0.0
11301,6854,1,3,5.0
11302,6854,38,1,5.0
11303,6854,43,1,5.0
11304,6854,30,2,0.0
11305,6855,25,4,5.0
11306,6855,30,2,10.0
11307,6856,37,2,5.0
11308,6856,35,2,15.0
11309,6857,9,1,5.0
11310,6857,43,1,5.0
11311,6857,22,2,10.0
11312,6858,28,3,5.0
11313,6859,30,1,10.0
11314,6860,58,1,5.0
11315,6861,36,1,10.0
11316,6861,10,5,0.0
11317,6862,22,1,15.0
11318,6862,6,2,10.0
11319,6862,33,1,0.0
11320,6863,39,3,5.0
11321,6863,11,1,15.0
11322,6863,4,2,5.0
11323,6864,14,1,15.0
11324,6864,30,2,10.0
11325,6865,3,1,5.0
11326,6865,48,2,0.0
11327,6866,45,3,10.0
11328,6867,9,1,0.0
11329,6868,45,1,0.0
11330,6869,6,1,0.0
11331,6870,37,1,0.0
11332,6871,16,3,20.0
11333,6871,5,1,20.0
